предыдущий,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
лекция,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
являться,31,12,23,0.005450519502640095,0.002200406228842248,0.0037122969837587007
мультипликативный,4,0,0,0.000851643672287515,0.00016926201760324982,0.00015467904098994585
они,28,14,14,0.004939533299267587,0.0025389302640487473,0.002320185614849188
значение,9,12,3,0.00170328734457503,0.002200406228842248,0.0006187161639597834
равно,2,0,1,0.000510986203372509,0.00016926201760324982,0.0003093580819798917
произведение,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
каждый,14,4,13,0.0025549310168625446,0.0008463100880162492,0.002165506573859242
объединять,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
тот,16,16,30,0.0028955884857775507,0.002877454299255247,0.004795050270688322
факт,2,1,1,0.000510986203372509,0.00033852403520649965,0.0003093580819798917
это,39,3,37,0.00681314937830012,0.0006770480704129993,0.005877803557617943
присущий,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
большой,2,0,3,0.000510986203372509,0.00016926201760324982,0.0006187161639597834
количество,2,0,3,0.000510986203372509,0.00016926201760324982,0.0006187161639597834
интересный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
навести,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
татта,5,0,0,0.001021972406745018,0.00016926201760324982,0.00015467904098994585
мысль,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
рассматривать,4,0,3,0.000851643672287515,0.00016926201760324982,0.0006187161639597834
как,19,1,29,0.00340657468915006,0.00033852403520649965,0.004640371229698376
кольцо,5,0,0,0.001021972406745018,0.00016926201760324982,0.00015467904098994585
а,25,16,19,0.004428547095895077,0.002877454299255247,0.0030935808197989174
гомоморфизм,7,0,0,0.0013626298756600238,0.00016926201760324982,0.00015467904098994585
соображение,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
удобство,1,1,0,0.00034065746891500596,0.00033852403520649965,0.00015467904098994585
язык,21,1,37,0.0037472321580650655,0.00033852403520649965,0.005877803557617943
быть,26,9,30,0.004598875830352581,0.0016926201760324984,0.004795050270688322
брать,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
качество,3,7,4,0.0006813149378300119,0.0013540961408259986,0.0007733952049497294
базовый,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
поле,2,3,0,0.000510986203372509,0.0006770480704129993,0.00015467904098994585
c,18,0,0,0.003236245954692557,0.00016926201760324982,0.00015467904098994585
комплексный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
не,28,5,26,0.004939533299267587,0.001015572105619499,0.004176334106728539
целый,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
z,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
говорить,9,0,1,0.00170328734457503,0.00016926201760324982,0.0003093580819798917
о,3,59,15,0.0006813149378300119,0.010155721056194989,0.0024748646558391337
над,2,0,1,0.000510986203372509,0.00016926201760324982,0.0003093580819798917
определение,18,4,3,0.003236245954692557,0.0008463100880162492,0.0006187161639597834
g,64,0,0,0.011071367739737693,0.00016926201760324982,0.00015467904098994585
называться,14,0,2,0.0025549310168625446,0.00016926201760324982,0.0004640371229698376
бесконечномерный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
единица,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
r,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
простой,5,0,4,0.001021972406745018,0.00016926201760324982,0.0007733952049497294
связный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
образовать,4,0,3,0.000851643672287515,0.00016926201760324982,0.0006187161639597834
который,14,17,27,0.0025549310168625446,0.003046716316858497,0.004331013147718484
задаваться,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
напомнить,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
содержать,6,4,5,0.0011923011412025208,0.0008463100880162492,0.0009280742459396752
петля,8,0,0,0.0015329586101175269,0.00016926201760324982,0.00015467904098994585
кратное,10,0,0,0.0018736160790325327,0.00016926201760324982,0.00015467904098994585
ребро,55,0,0,0.009538409129620166,0.00016926201760324982,0.00015467904098994585
взвесить,13,0,0,0.0023846022824050416,0.00016926201760324982,0.00015467904098994585
расставить,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
натуральный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
вес,20,0,1,0.0035769034236075624,0.00016926201760324982,0.0003093580819798917
такой,28,7,16,0.004939533299267587,0.0013540961408259986,0.0026295436968290795
называть,8,0,5,0.0015329586101175269,0.00016926201760324982,0.0009280742459396752
сумма,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
весь,22,6,14,0.0039175608925225685,0.001184834123222749,0.002320185614849188
он,17,1,24,0.0030659172202350538,0.00033852403520649965,0.0038669760247486465
рассмотреть,2,0,1,0.000510986203372509,0.00016926201760324982,0.0003093580819798917
конечномерной,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
wgn,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
n,20,5,0,0.0035769034236075624,0.001015572105619499,0.00015467904098994585
прямой,1,0,3,0.00034065746891500596,0.00016926201760324982,0.0006187161639597834
наделить,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
случай,14,1,12,0.0025549310168625446,0.00033852403520649965,0.002010827532869296
обычный,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
ввести,4,4,1,0.000851643672287515,0.0008463100880162492,0.0003093580819798917
следующий,8,10,5,0.0015329586101175269,0.001861882193635748,0.0009280742459396752
отношение,14,7,2,0.0025549310168625446,0.0013540961408259986,0.0004640371229698376
эквивалентность,5,0,0,0.001021972406745018,0.00016926201760324982,0.00015467904098994585
множество,30,0,3,0.005280190768182593,0.00016926201760324982,0.0006187161639597834
где,5,2,0,0.001021972406745018,0.0005077860528097495,0.00015467904098994585
e,14,0,0,0.0025549310168625446,0.00016926201760324982,0.00015467904098994585
произвольный,4,0,0,0.000851643672287515,0.00016926201760324982,0.00015467904098994585
соотношение,15,0,0,0.0027252597513200477,0.00016926201760324982,0.00015467904098994585
полностью,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
совпадать,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
однако,7,0,4,0.0013626298756600238,0.00016926201760324982,0.0007733952049497294
немой,3,0,1,0.0006813149378300119,0.00016926201760324982,0.0003093580819798917
операция,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
стягивание,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
иметь,5,4,7,0.001021972406745018,0.0008463100880162492,0.0012374323279195668
другой,7,5,9,0.0013626298756600238,0.001015572105619499,0.0015467904098994587
смысл,4,0,3,0.000851643672287515,0.00016926201760324982,0.0006187161639597834
появиться,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
заменяться,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
однократный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
новый,3,1,12,0.0006813149378300119,0.00033852403520649965,0.002010827532869296
полагаться,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
равный,8,0,0,0.0015329586101175269,0.00016926201760324982,0.00015467904098994585
она,10,2,9,0.0018736160790325327,0.0005077860528097495,0.0015467904098994587
образоваться,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
результат,3,5,5,0.0006813149378300119,0.001015572105619499,0.0009280742459396752
становиться,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
однородный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
три,5,0,2,0.001021972406745018,0.00016926201760324982,0.0004640371229698376
входящий,1,2,0,0.00034065746891500596,0.0005077860528097495,0.00015467904098994585
одинаковый,9,0,0,0.00170328734457503,0.00016926201760324982,0.00015467904098994585
факторизовать,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
wg,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
по,16,31,13,0.0028955884857775507,0.005416384563303994,0.002165506573859242
утверждение,12,3,1,0.0022142735479475386,0.0006770480704129993,0.0003093580819798917
w,19,0,0,0.00340657468915006,0.00016926201760324982,0.00015467904098994585
действительно,5,0,0,0.001021972406745018,0.00016926201760324982,0.00015467904098994585
коммутативный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
кокоммутативный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
оставлять,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
упражнение,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
показать,8,0,1,0.0015329586101175269,0.00016926201760324982,0.0003093580819798917
теперь,2,0,1,0.000510986203372509,0.00016926201760324982,0.0003093580819798917
попасть,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
раздел,1,11,0,0.00034065746891500596,0.002031144211238998,0.00015467904098994585
зря,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
факторбиалгебра,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
для,28,28,35,0.004939533299267587,0.004908598510494245,0.005568445475638051
определимый,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
сопоставить,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
графа,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
же,9,0,14,0.00170328734457503,0.00016926201760324982,0.002320185614849188
хотеть,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
композиция,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
факторизация,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
модуль,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
эпиморфизм,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
значит,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
фактор,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
начать,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
доказательство,9,0,0,0.00170328734457503,0.00016926201760324982,0.00015467904098994585
структурный,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
теорема,5,0,0,0.001021972406745018,0.00016926201760324982,0.00015467904098994585
аналогичный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
изоморфный,5,0,0,0.001021972406745018,0.00016926201760324982,0.00015467904098994585
s1,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
s2,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
присвоение,1,1,1,0.00034065746891500596,0.00033852403520649965,0.0003093580819798917
si,4,0,0,0.000851643672287515,0.00016926201760324982,0.00015467904098994585
i,8,1,0,0.0015329586101175269,0.00033852403520649965,0.00015467904098994585
ситуация,2,0,7,0.000510986203372509,0.00016926201760324982,0.0012374323279195668
эквивалентный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
линейный,5,0,2,0.001021972406745018,0.00016926201760324982,0.0004640371229698376
комбинация,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
без,8,0,5,0.0015329586101175269,0.00016926201760324982,0.0009280742459396752
правый,7,0,6,0.0013626298756600238,0.00016926201760324982,0.001082753286929621
часть,11,13,12,0.002043944813490036,0.002369668246445498,0.002010827532869296
стоять,2,0,1,0.000510986203372509,0.00016926201760324982,0.0003093580819798917
малый,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
чем,1,0,3,0.00034065746891500596,0.00016926201760324982,0.0006187161639597834
левый,8,0,4,0.0015329586101175269,0.00016926201760324982,0.0007733952049497294
некоторый,9,0,10,0.00170328734457503,0.00016926201760324982,0.0017014694508894045
сопоставлять,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
взвешенно,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
единственный,3,0,4,0.0006813149378300119,0.00016926201760324982,0.0007733952049497294
остаться,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
доказать,4,0,0,0.000851643672287515,0.00016926201760324982,0.00015467904098994585
то,24,0,22,0.0042582183614375746,0.00016926201760324982,0.003557617942768755
сопоставление,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
корректно,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
определить,2,0,2,0.000510986203372509,0.00016926201760324982,0.0004640371229698376
достигаться,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
указание,1,1,1,0.00034065746891500596,0.00033852403520649965,0.0003093580819798917
универсальный,2,1,1,0.000510986203372509,0.00033852403520649965,0.0003093580819798917
здесь,3,0,3,0.0006813149378300119,0.00016926201760324982,0.0006187161639597834
суммирование,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
идти,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
остовный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
подграф,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
так,11,1,27,0.002043944813490036,0.00033852403520649965,0.004331013147718484
всевозможный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
подмножество,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
браться,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
компонент,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
цикломатический,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
например,8,0,23,0.0015329586101175269,0.00016926201760324982,0.0037122969837587007
треугольник,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
c3,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
a,20,1,0,0.0035769034236075624,0.00033852403520649965,0.00015467904098994585
b,18,1,0,0.003236245954692557,0.00033852403520649965,0.00015467904098994585
очевидный,4,0,1,0.000851643672287515,0.00016926201760324982,0.0003093580819798917
одновершинный,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
функция,7,60,2,0.0013626298756600238,0.01032498307379824,0.0004640371229698376
принимать,2,1,1,0.000510986203372509,0.00033852403520649965,0.0003093580819798917
sn,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
проверка,4,1,1,0.000851643672287515,0.00033852403520649965,0.0003093580819798917
удовлетворять,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
определять,2,0,3,0.000510986203372509,0.00016926201760324982,0.0006187161639597834
тем,6,2,1,0.0011923011412025208,0.0005077860528097495,0.0003093580819798917
самый,5,0,3,0.001021972406745018,0.00016926201760324982,0.0006187161639597834
функционал,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
читатель,2,0,2,0.000510986203372509,0.00016926201760324982,0.0004640371229698376
построить,4,0,7,0.000851643672287515,0.00016926201760324982,0.0012374323279195668
проверить,5,0,1,0.001021972406745018,0.00016926201760324982,0.0003093580819798917
лежать,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
достаточно,6,0,1,0.0011923011412025208,0.00016926201760324982,0.0003093580819798917
взять,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
an,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
проекция,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
примитивный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
элемент,19,0,4,0.00340657468915006,0.00016926201760324982,0.0007733952049497294
цепочка,4,0,5,0.000851643672287515,0.00016926201760324982,0.0009280742459396752
пропускаться,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
через,10,0,0,0.0018736160790325327,0.00016926201760324982,0.00015467904098994585
существовать,4,0,10,0.000851643672287515,0.00016926201760324982,0.0017014694508894045
f,8,0,0,0.0015329586101175269,0.00016926201760324982,0.00015467904098994585
существование,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
только,5,3,4,0.001021972406745018,0.0006770480704129993,0.0007733952049497294
второй,3,0,8,0.0006813149378300119,0.00016926201760324982,0.0013921113689095127
разность,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
членный,4,0,0,0.000851643672287515,0.00016926201760324982,0.00015467904098994585
стянуть,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
ab,8,0,0,0.0015329586101175269,0.00016926201760324982,0.00015467904098994585
нетрудно,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
видеть,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
два,13,0,7,0.0023846022824050416,0.00016926201760324982,0.0012374323279195668
причём,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
оба,8,0,1,0.0015329586101175269,0.00016926201760324982,0.0003093580819798917
описывать,1,0,5,0.00034065746891500596,0.00016926201760324982,0.0009280742459396752
всё,5,0,8,0.001021972406745018,0.00016926201760324982,0.0013921113689095127
обстоять,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
просто,3,0,6,0.0006813149378300119,0.00016926201760324982,0.001082753286929621
причина,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
позволять,1,1,11,0.00034065746891500596,0.00033852403520649965,0.0018561484918793504
упростить,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
мочь,7,10,32,0.0013626298756600238,0.001861882193635748,0.005104408352668214
скажем,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
у,7,0,4,0.0013626298756600238,0.00016926201760324982,0.0007733952049497294
нет,6,0,2,0.0011923011412025208,0.00016926201760324982,0.0004640371229698376
нетавтологический,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
описание,2,16,2,0.000510986203372509,0.002877454299255247,0.0004640371229698376
двойственный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
поэтому,5,0,2,0.001021972406745018,0.00016926201760324982,0.0004640371229698376
особый,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
интерес,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
вызывать,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
построение,3,0,10,0.0006813149378300119,0.00016926201760324982,0.0017014694508894045
отдельный,1,5,5,0.00034065746891500596,0.001015572105619499,0.0009280742459396752
серия,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
подразумевать,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
продолжаться,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
линейность,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
хроматический,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
согласно,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
наблюдение,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
дужин,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
заметить,3,0,2,0.0006813149378300119,0.00016926201760324982,0.0004640371229698376
сделать,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
после,1,3,4,0.00034065746891500596,0.0006770480704129993,0.0007733952049497294
замена,1,0,4,0.00034065746891500596,0.00016926201760324982,0.0007733952049497294
впрочем,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
существо,1,0,2,0.00034065746891500596,0.00016926201760324982,0.0004640371229698376
одновременно,1,1,0,0.00034065746891500596,0.00033852403520649965,0.00015467904098994585
вершинный,8,0,0,0.0015329586101175269,0.00016926201760324982,0.00015467904098994585
четырёхугольник,10,0,0,0.0018736160790325327,0.00016926201760324982,0.00015467904098994585
назвать,7,0,1,0.0013626298756600238,0.00016926201760324982,0.0003093580819798917
набор,3,1,1,0.0006813149378300119,0.00033852403520649965,0.0003093580819798917
четыре,4,0,0,0.000851643672287515,0.00016926201760324982,0.00015467904098994585
циклический,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
порядок,2,8,5,0.000510986203372509,0.0015233581584292485,0.0009280742459396752
j,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
k,22,0,0,0.0039175608925225685,0.00016926201760324982,0.00015467904098994585
l,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
индекс,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
есть,8,0,6,0.0015329586101175269,0.00016926201760324982,0.001082753286929621
тогда,5,0,1,0.001021972406745018,0.00016926201760324982,0.0003093580819798917
q,7,0,0,0.0013626298756600238,0.00016926201760324982,0.00015467904098994585
можно,15,0,8,0.0027252597513200477,0.00016926201760324982,0.0013921113689095127
четырехчленный,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
рис,10,0,0,0.0018736160790325327,0.00016926201760324982,0.00015467904098994585
сначала,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
обозначить,7,0,0,0.0013626298756600238,0.00016926201760324982,0.00015467904098994585
нуль,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
остальной,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
графовыя,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
u,8,0,0,0.0015329586101175269,0.00016926201760324982,0.00015467904098994585
тождественно,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
свёртка,2,0,4,0.000510986203372509,0.00016926201760324982,0.0007733952049497294
тоже,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
непосредственный,1,0,4,0.00034065746891500596,0.00016926201760324982,0.0007733952049497294
показывать,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
непосредственно,1,1,0,0.00034065746891500596,0.00033852403520649965,0.00015467904098994585
слагаемое,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
соотво,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
прямоугольник,3,0,0,0.0006813149378300119,0.00016926201760324982,0.00015467904098994585
соответствовать,2,4,10,0.000510986203372509,0.0008463100880162492,0.0017014694508894045
обязательно,1,0,1,0.00034065746891500596,0.00016926201760324982,0.0003093580819798917
но,5,0,16,0.001021972406745018,0.00016926201760324982,0.0026295436968290795
между,7,6,8,0.0013626298756600238,0.001184834123222749,0.0013921113689095127
взаимно,2,0,0,0.000510986203372509,0.00016926201760324982,0.00015467904098994585
однозначный,2,0,1,0.000510986203372509,0.00016926201760324982,0.0003093580819798917
соответствие,4,22,1,0.000851643672287515,0.003893026404874746,0.0003093580819798917
привести,1,5,2,0.00034065746891500596,0.001015572105619499,0.0004640371229698376
частный,1,1,0,0.00034065746891500596,0.00033852403520649965,0.00015467904098994585
случаем,1,0,0,0.00034065746891500596,0.00016926201760324982,0.00015467904098994585
общий,6,6,1,0.0011923011412025208,0.001184834123222749,0.0003093580819798917
если,28,4,8,0.004939533299267587,0.0008463100880162492,0.0013921113689095127
замечание,1,1,0,0.00034065746891500596,0.00033852403520649965,0.00015467904098994585
